alpha_3,ADM0_PCODE,ADM0_REF,ADM1_PCODE,ADM1_REF,ADM2_PCODE,ADM2_REF,ADM3_PCODE,ADM3_REF,ADM_LEVEL,ADM_PCODE,ADM_REF,Season,CHIRPS_mean,CHIRPS_min,CHIRPS_max
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,ET050394,Burqod,3,ET050394,Burqod,marmay,41.09684,0.25052,98.73798
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,ET050395,Ararso,3,ET050395,Ararso,marmay,-30.45573,-48.89882,-11.34947
ETH,ET,Ethiopia,ET05,Somali,ET0503,Jarar,ET050399,Dig,3,ET050399,Dig,marmay,75.74428,18.75464,110.59981
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050402,Fik,3,ET050402,Fik,marmay,-52.65878,-81.04008,-18.03783
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050403,Salahad,3,ET050403,Salahad,marmay,-17.65024,-27.89145,-9.6252
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050404,Hamero,3,ET050404,Hamero,marmay,-40.29934,-59.62756,-17.94101
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050407,Lagahida,3,ET050407,Lagahida,marmay,-52.52102,-71.73587,-34.95276
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050408,Meyumuluka,3,ET050408,Meyumuluka,marmay,-66.66839,-84.00009,-53.73433
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050497,Qubi,3,ET050497,Qubi,marmay,-47.85914,-73.90187,-26.34435
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050498,Yahob,3,ET050498,Yahob,marmay,-41.62165,-53.14336,-20.42812
ETH,ET,Ethiopia,ET05,Somali,ET0504,Erer,ET050499,Wangey,3,ET050499,Wangey,marmay,-56.03945,-71.94583,-44.21199
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050501,Shaygosh,3,ET050501,Shaygosh,marmay,115.11976,79.86658,143.98628
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050502,Kebridehar,3,ET050502,Kebridehar,marmay,151.61217,92.87401,184.32773
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050503,Shilabo,3,ET050503,Shilabo,marmay,80.09669,19.57462,141.05515
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050504,Debeweyin,3,ET050504,Debeweyin,marmay,91.71567,70.53873,129.87337
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050586,Marsin,3,ET050586,Marsin,marmay,98.95866,31.26881,150.79564
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050592,Kebridehar town,3,ET050592,Kebridehar town,marmay,166.01263,158.90485,171.98274
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050595,Goglo,3,ET050595,Goglo,marmay,111.53042,45.82095,151.74327
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050596,Lasdhankayre,3,ET050596,Lasdhankayre,marmay,143.18795,82.40755,173.92766
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050597,Higloley,3,ET050597,Higloley,marmay,93.50338,61.37921,120.87642
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050598,El-Ogaden,3,ET050598,El-Ogaden,marmay,122.31472,58.92029,165.16032
ETH,ET,Ethiopia,ET05,Somali,ET0505,Korahe,ET050599,Bodaley,3,ET050599,Bodaley,marmay,98.83576,50.71687,157.2018
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050601,East Imi,3,ET050601,East Imi,marmay,59.76107,-12.52655,154.90431
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050602,Adadle,3,ET050602,Adadle,marmay,108.53453,53.54622,168.68687
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050603,Danan,3,ET050603,Danan,marmay,138.2206,95.39612,166.7429
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050604,Gode,3,ET050604,Gode,marmay,138.88915,87.6877,171.28729
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050605,Kelafo,3,ET050605,Kelafo,marmay,73.54921,38.97824,114.14514
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050606,Mustahil,3,ET050606,Mustahil,marmay,93.80629,68.2435,130.08456
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050607,Ferfer,3,ET050607,Ferfer,marmay,117.7639,88.81233,143.65472
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050608,Berocano,3,ET050608,Berocano,marmay,165.34823,141.90494,187.60295
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050696,Godey town,3,ET050696,Godey town,marmay,135.87821,133.23172,138.7722
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050698,Elale,3,ET050698,Elale,marmay,142.13566,87.03816,181.76163
ETH,ET,Ethiopia,ET05,Somali,ET0506,Shabelle,ET050699,Aba-Korow,3,ET050699,Aba-Korow,marmay,153.61159,93.75717,189.5527
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050701,Danod,3,ET050701,Danod,marmay,19.98575,-3.74919,82.89316
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050702,Bokh,3,ET050702,Bokh,marmay,7.95332,-6.15734,26.745
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050703,Galadi,3,ET050703,Galadi,marmay,15.02909,-13.04135,71.59724
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050704,Warder,3,ET050704,Warder,marmay,36.31682,-4.21991,95.01057
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050788,Daratole,3,ET050788,Daratole,marmay,23.76922,2.02641,50.1725
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050798,Lehel-Yucub,3,ET050798,Lehel-Yucub,marmay,75.29351,28.17029,121.0029
ETH,ET,Ethiopia,ET05,Somali,ET0507,Doolo,ET050799,Galhamur,3,ET050799,Galhamur,marmay,11.51366,-7.84965,40.89243
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050802,Charati,3,ET050802,Charati,marmay,118.63115,58.38904,210.49347
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050804,Elkare /Serer,3,ET050804,Elkare /Serer,marmay,88.06142,-7.43982,169.38641
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050805,West Imi,3,ET050805,West Imi,marmay,87.94748,-14.69453,193.00934
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050806,Hargele,3,ET050806,Hargele,marmay,109.94903,52.46176,176.09561
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050807,Barey,3,ET050807,Barey,marmay,87.58225,35.35741,127.00307
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050808,Dolobay,3,ET050808,Dolobay,marmay,84.40968,44.40649,125.76228
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050809,Raso,3,ET050809,Raso,marmay,19.91396,2.80704,33.82616
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050898,Kohle /Qoxle,3,ET050898,Kohle /Qoxle,marmay,110.95534,75.34798,149.73383
ETH,ET,Ethiopia,ET05,Somali,ET0508,Afder,ET050899,God-God,3,ET050899,God-God,marmay,69.94162,30.73947,106.84395
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,ET050901,Filtu,3,ET050901,Filtu,marmay,126.915,39.62698,206.90146
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,ET050902,Dolo Ado,3,ET050902,Dolo Ado,marmay,77.21544,40.74812,131.4447
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,ET050903,Goro Baqaqsa,3,ET050903,Goro Baqaqsa,marmay,63.51783,-53.66512,160.86411
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,ET050904,Guradamole,3,ET050904,Guradamole,marmay,31.4579,-62.88681,125.31171
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,ET050991,Deka Suftu,3,ET050991,Deka Suftu,marmay,124.51741,80.48376,168.36639
ETH,ET,Ethiopia,ET05,Somali,ET0509,Liban,ET050999,Bokolmayo,3,ET050999,Bokolmayo,marmay,102.93436,45.46034,150.76117
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051001,Ayun,3,ET051001,Ayun,marmay,-10.04734,-58.26826,46.93764
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051002,Elwayne,3,ET051002,Elwayne,marmay,150.18169,103.20509,198.34634
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051003,Garbo,3,ET051003,Garbo,marmay,11.02284,-18.84268,64.39549
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051005,Sagag,3,ET051005,Sagag,marmay,-23.67535,-41.80846,0.94182
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051006,Dihun,3,ET051006,Dihun,marmay,23.82423,-41.07086,85.2578
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051095,Horshagah,3,ET051095,Horshagah,marmay,63.84854,11.59012,122.42773
ETH,ET,Ethiopia,ET05,Somali,ET0510,Nogob,ET051096,Hararey,3,ET051096,Hararey,marmay,77.69639,33.39163,114.01051
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,ET051103,Moyale (SM),3,ET051103,Moyale (SM),marmay,73.25151,17.50439,127.82367
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,ET051104,Hudet,3,ET051104,Hudet,marmay,150.26961,81.87363,256.61029
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,ET051187,Mubarek,3,ET051187,Mubarek,marmay,155.08832,75.65965,241.11023
ETH,ET,Ethiopia,ET05,Somali,ET0511,Daawa,ET051198,Qada Duma,3,ET051198,Qada Duma,marmay,65.66683,23.8681,109.70113
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060200,Gilgel Beles town,3,ET060200,Gilgel Beles town,marmay,,,
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060201,Dangur,3,ET060201,Dangur,marmay,-30.67588,-47.34388,-21.76613
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060202,Guba,3,ET060202,Guba,marmay,-35.45226,-52.72335,-19.05197
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060203,Wembera,3,ET060203,Wembera,marmay,-37.19675,-57.62604,1.40475
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060204,Mandura,3,ET060204,Mandura,marmay,-32.66495,-40.8893,-22.47801
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060205,Dibate,3,ET060205,Dibate,marmay,-11.51128,-41.05151,3.1814
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060206,Pawe,3,ET060206,Pawe,marmay,-27.21207,-34.21826,-18.68776
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0602,Metekel,ET060207,Bulen,3,ET060207,Bulen,marmay,-20.87994,-41.01274,5.95708
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060301,Menge,3,ET060301,Menge,marmay,-29.25133,-40.40105,-21.9454
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060302,Kurmuk,3,ET060302,Kurmuk,marmay,-42.19722,-52.25642,-32.05083
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060303,Assosa,3,ET060303,Assosa,marmay,-38.54596,-60.16635,-21.39265
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060304,Sherkole,3,ET060304,Sherkole,marmay,-36.41222,-48.64943,-19.88736
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060305,Bambasi,3,ET060305,Bambasi,marmay,-49.23737,-63.45908,-28.51575
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060306,Bilidigilu,3,ET060306,Bilidigilu,marmay,-29.96103,-48.47675,-13.55359
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060307,Homosha,3,ET060307,Homosha,marmay,-41.50678,-52.63318,-34.00644
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060308,Undulu,3,ET060308,Undulu,marmay,-23.19069,-26.93385,-17.26872
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0603,Assosa,ET060309,Assosa town Administration,3,ET060309,Assosa town Administration,marmay,,,
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,ET060400,Kamashi town,3,ET060400,Kamashi town,marmay,-3.6962,-3.6962,-3.6962
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,ET060401,Zayi,3,ET060401,Zayi,marmay,-5.39403,-21.22762,13.51736
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,ET060402,Sedal,3,ET060402,Sedal,marmay,-33.76624,-47.49316,-20.70528
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,ET060403,Kamashi,3,ET060403,Kamashi,marmay,-7.66234,-26.83195,8.06914
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,ET060404,Dembe,3,ET060404,Dembe,marmay,-11.79672,-43.54111,15.47908
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0604,Kamashi,ET060405,Mizyiga,3,ET060405,Mizyiga,marmay,-5.32422,-23.6393,19.51419
ETH,ET,Ethiopia,ET06,Benishangul Gumz,ET0605,Mao Komo Special,ET060508,Maokomo Special,3,ET060508,Maokomo Special,marmay,-64.062,-91.7222,-40.89966
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070101,Kebena,3,ET070101,Kebena,marmay,26.09888,9.22986,41.79855
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070102,Abeshege,3,ET070102,Abeshege,marmay,32.5804,14.63046,47.24823
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070103,Ezha,3,ET070103,Ezha,marmay,53.66991,1.63788,106.94208
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070104,Gedebano Gutazer Welene,3,ET070104,Gedebano Gutazer Welene,marmay,38.96866,10.19878,71.70285
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070105,Sodo,3,ET070105,Sodo,marmay,26.19706,2.29091,46.81523
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070106,Meskan,3,ET070106,Meskan,marmay,80.09708,54.02789,107.3992
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070107,Mareko,3,ET070107,Mareko,marmay,64.13683,36.02351,134.44394
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070108,Endiguagn,3,ET070108,Endiguagn,marmay,17.93705,-9.05032,40.89474
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070109,Gumer,3,ET070109,Gumer,marmay,55.74585,36.01425,89.31351
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070110,Cheha,3,ET070110,Cheha,marmay,0.42665,-24.02725,37.2796
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070111,Enemor Ener,3,ET070111,Enemor Ener,marmay,-12.71937,-38.26172,3.22314
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070112,Muhur Na Aklil,3,ET070112,Muhur Na Aklil,marmay,59.66804,11.44302,116.6485
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070113,Geta,3,ET070113,Geta,marmay,29.28072,6.36435,67.85242
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070114,Welkite town,3,ET070114,Welkite town,marmay,10.01721,10.01721,10.01721
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070115,Butajira town,3,ET070115,Butajira town,marmay,96.87943,96.87943,96.87943
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070116,Emdebir town,3,ET070116,Emdebir town,marmay,3.12708,3.12708,3.12708
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070117,Bui town,3,ET070117,Bui town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070118,Misrak Meskan,3,ET070118,Misrak Meskan,marmay,74.97838,48.95773,101.43069
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070119,Debub Sodo,3,ET070119,Debub Sodo,marmay,28.2067,-8.84373,75.0687
ETH,ET,Ethiopia,ET07,SNNP,ET0701,Guraghe,ET070120,Enor Ener,3,ET070120,Enor Ener,marmay,-17.82097,-35.62799,4.85822
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070201,Misha,3,ET070201,Misha,marmay,78.31176,48.2182,115.71085
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070202,Gombora,3,ET070202,Gombora,marmay,105.36808,73.77798,149.59875
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070203,Lemmo,3,ET070203,Lemmo,marmay,146.52557,104.83835,192.84586
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070204,Shashogo,3,ET070204,Shashogo,marmay,150.58167,113.03647,196.24426
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070205,Misrak Badawacho,3,ET070205,Misrak Badawacho,marmay,205.06769,181.00845,244.29105
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070206,Soro,3,ET070206,Soro,marmay,149.53068,91.84186,189.37277
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070207,Duna,3,ET070207,Duna,marmay,200.15934,188.70917,213.08395
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070208,Analemmo,3,ET070208,Analemmo,marmay,113.69466,89.28189,143.14478
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070209,Mirab Badowach,3,ET070209,Mirab Badowach,marmay,193.45251,182.50531,198.88745
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070210,Gibe,3,ET070210,Gibe,marmay,40.70093,-1.12665,79.45773
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070211,Hosaena town,3,ET070211,Hosaena town,marmay,173.55698,173.55698,173.55698
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070212,Shone Town,3,ET070212,Shone Town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070213,Gimbichu town,3,ET070213,Gimbichu town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070214,Jajura town,3,ET070214,Jajura town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070215,Ameka,3,ET070215,Ameka,marmay,9.31143,-18.0856,24.11823
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070216,Siraro Badawacho,3,ET070216,Siraro Badawacho,marmay,175.36282,172.6088,178.11685
ETH,ET,Ethiopia,ET07,SNNP,ET0702,Hadiya,ET070217,Mirab Soro,3,ET070217,Mirab Soro,marmay,117.26102,83.56287,187.90558
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070301,Tembaro,3,ET070301,Tembaro,marmay,143.37942,81.5177,199.92868
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070302,Angacha,3,ET070302,Angacha,marmay,203.74826,184.48648,227.53647
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070303,Kediada Gambela,3,ET070303,Kediada Gambela,marmay,207.04982,181.85168,223.82312
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070304,Kacha Bira,3,ET070304,Kacha Bira,marmay,190.67578,172.89313,228.21204
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070305,Hadero Tunto,3,ET070305,Hadero Tunto,marmay,194.4429,172.86209,215.03629
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070306,Doyogena,3,ET070306,Doyogena,marmay,201.05723,184.91907,218.29593
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070307,Damboya,3,ET070307,Damboya,marmay,212.06915,187.83267,240.92102
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070308,Durame town,3,ET070308,Durame town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070309,Adilo,3,ET070309,Adilo,marmay,229.4598,214.39026,243.17657
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070310,Shinshincho town,3,ET070310,Shinshincho town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0703,Kembata Tembaro,ET070312,Hadero town,3,ET070312,Hadero town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070501,Wenago,3,ET070501,Wenago,marmay,162.2382,137.12128,202.73572
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070502,Yirgachefe,3,ET070502,Yirgachefe,marmay,183.33123,143.91699,215.56396
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070503,Kochere,3,ET070503,Kochere,marmay,177.6462,154.27087,193.61826
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070504,Bule,3,ET070504,Bule,marmay,167.73452,145.55975,186.43146
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070505,Dila Zuria,3,ET070505,Dila Zuria,marmay,129.37349,124.3812,134.6774
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070506,Gedeb,3,ET070506,Gedeb,marmay,184.2758,158.77356,215.56976
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070507,Dila town,3,ET070507,Dila town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070508,Chelelektu town,3,ET070508,Chelelektu town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070509,Rape,3,ET070509,Rape,marmay,173.18297,152.87744,189.51398
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070510,Churso,3,ET070510,Churso,marmay,196.22953,180.77228,203.36517
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070511,Gedeb town,3,ET070511,Gedeb town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0705,Gedeo,ET070512,Yirgachefe town,3,ET070512,Yirgachefe town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070601,Boloso Sore,3,ET070601,Boloso Sore,marmay,173.94138,161.54343,189.69052
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070602,Damot Gale,3,ET070602,Damot Gale,marmay,163.6447,127.63275,218.76871
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070603,Damot Woide,3,ET070603,Damot Woide,marmay,147.72462,128.28339,159.64636
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070604,Humbo,3,ET070604,Humbo,marmay,103.9781,83.56293,126.77255
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070605,Sodo Zuria,3,ET070605,Sodo Zuria,marmay,131.44385,114.32483,149.40128
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070606,Kindo Koyesha,3,ET070606,Kindo Koyesha,marmay,135.89717,105.03586,161.45859
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070607,Ofa,3,ET070607,Ofa,marmay,121.05379,87.8515,168.92368
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070608,Boloso Bombe,3,ET070608,Boloso Bombe,marmay,151.90241,111.94791,180.49103
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070609,Damot Sore,3,ET070609,Damot Sore,marmay,139.472,123.80185,152.04419
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070610,Kindo Daddaye,3,ET070610,Kindo Daddaye,marmay,164.16907,133.45963,196.92401
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070611,Damot Pullasa,3,ET070611,Damot Pullasa,marmay,190.43928,178.74951,211.85464
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070612,Duguna Fango,3,ET070612,Duguna Fango,marmay,138.93611,105.71082,171.94531
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070613,Sodo Town,3,ET070613,Sodo Town,marmay,121.21118,121.21118,121.21118
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070614,Areka town,3,ET070614,Areka town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070615,Boditi town,3,ET070615,Boditi town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070616,Tebela town,3,ET070616,Tebela town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070617,Gesuba town,3,ET070617,Gesuba town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070618,Gununo Hamus town,3,ET070618,Gununo Hamus town,marmay,,,
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070619,Hobicha Abaya,3,ET070619,Hobicha Abaya,marmay,106.394,76.84094,155.27505
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070620,Kawo Koisha,3,ET070620,Kawo Koisha,marmay,135.03163,121.33258,154.48047
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070621,Abela Abaya,3,ET070621,Abela Abaya,marmay,95.27886,82.81329,108.58655
ETH,ET,Ethiopia,ET07,SNNP,ET0706,Wolayita,ET070622,Bayera Koisha,3,ET070622,Bayera Koisha,marmay,145.95844,145.95844,145.95844
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070701,Salamago,3,ET070701,Salamago,marmay,259.39379,165.40106,327.24457
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070702,South Ari,3,ET070702,South Ari,marmay,244.54332,161.99402,302.89865
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070703,North Ari,3,ET070703,North Ari,marmay,234.98923,209.51575,267.63232
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070704,Hamer,3,ET070704,Hamer,marmay,211.67637,113.90648,333.05887
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070705,Bena Tsemay,3,ET070705,Bena Tsemay,marmay,229.26515,159.87509,308.79898
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070706,Dasenech /Kuraz,3,ET070706,Dasenech /Kuraz,marmay,152.80023,95.52882,255.63672
ETH,ET,Ethiopia,ET07,SNNP,ET0707,South Omo,ET070707,Malie,3,ET070707,Malie,marmay,173.37658,141.51645,203.3353
